CycNo,VMAX,YEAR,MONTH,DAY,HOUR,TIME,LAT,LON,REGION
977,75.0,1982,9,22,12,1982-09-22 12:00:00,23.0,126.2,True
977,75.0,1982,9,22,18,1982-09-22 18:00:00,23.6,126.9,True
977,65.0,1982,9,23,0,1982-09-23 00:00:00,24.2,127.4,True
977,70.0,1982,9,23,6,1982-09-23 06:00:00,24.8,128.4,True
977,70.0,1982,9,23,12,1982-09-23 12:00:00,25.7,129.2,True
977,75.0,1982,9,23,18,1982-09-23 18:00:00,26.8,130.2,True
977,80.0,1982,9,24,0,1982-09-24 00:00:00,27.7,130.6,True
977,70.0,1982,9,24,6,1982-09-24 06:00:00,29.1,131.2,True
980,60.0,1982,10,3,0,1982-10-03 00:00:00,13.1,144.5,True
980,70.0,1982,10,3,6,1982-10-03 06:00:00,13.3,143.7,True
980,85.0,1982,10,3,12,1982-10-03 12:00:00,13.7,142.9,True
980,90.0,1982,10,3,18,1982-10-03 18:00:00,14.2,142.2,True
980,100.0,1982,10,4,0,1982-10-04 00:00:00,14.5,141.4,True
980,110.0,1982,10,4,6,1982-10-04 06:00:00,15.0,140.6,True
980,125.0,1982,10,4,12,1982-10-04 12:00:00,15.3,140.0,True
980,130.0,1982,10,4,18,1982-10-04 18:00:00,15.7,139.0,True
980,140.0,1982,10,5,0,1982-10-05 00:00:00,16.1,138.3,True
980,135.0,1982,10,5,6,1982-10-05 06:00:00,16.6,137.6,True
980,130.0,1982,10,5,12,1982-10-05 12:00:00,17.2,136.8,True
980,125.0,1982,10,5,18,1982-10-05 18:00:00,17.9,136.3,True
980,115.0,1982,10,6,0,1982-10-06 00:00:00,18.6,136.0,True
980,120.0,1982,10,6,6,1982-10-06 06:00:00,19.6,135.5,True
980,130.0,1982,10,6,12,1982-10-06 12:00:00,20.4,135.4,True
980,125.0,1982,10,6,18,1982-10-06 18:00:00,21.2,135.3,True
980,120.0,1982,10,7,0,1982-10-07 00:00:00,22.0,135.4,True
980,115.0,1982,10,7,6,1982-10-07 06:00:00,23.5,135.7,True
980,115.0,1982,10,7,12,1982-10-07 12:00:00,24.5,135.9,True
980,110.0,1982,10,7,18,1982-10-07 18:00:00,26.1,136.7,True
980,110.0,1982,10,8,0,1982-10-08 00:00:00,27.7,137.4,True
980,105.0,1982,10,8,6,1982-10-08 06:00:00,29.8,138.4,True
981,15.0,1982,10,10,6,1982-10-10 06:00:00,16.1,146.2,True
981,20.0,1982,10,10,12,1982-10-10 12:00:00,16.0,144.5,True
981,25.0,1982,10,10,18,1982-10-10 18:00:00,15.8,142.9,True
981,30.0,1982,10,11,0,1982-10-11 00:00:00,15.9,141.3,True
981,35.0,1982,10,11,6,1982-10-11 06:00:00,16.2,139.9,True
981,40.0,1982,10,11,12,1982-10-11 12:00:00,16.2,138.5,True
981,45.0,1982,10,11,18,1982-10-11 18:00:00,16.0,137.0,True
981,40.0,1982,10,12,0,1982-10-12 00:00:00,15.9,135.7,True
981,45.0,1982,10,12,6,1982-10-12 06:00:00,15.9,134.2,True
981,55.0,1982,10,12,12,1982-10-12 12:00:00,15.9,132.9,True
981,60.0,1982,10,12,18,1982-10-12 18:00:00,16.2,131.7,True
981,65.0,1982,10,13,0,1982-10-13 00:00:00,16.4,130.5,True
981,70.0,1982,10,13,6,1982-10-13 06:00:00,16.7,129.3,True
981,75.0,1982,10,13,12,1982-10-13 12:00:00,17.1,128.0,True
981,80.0,1982,10,13,18,1982-10-13 18:00:00,17.4,126.6,True
981,100.0,1982,10,14,0,1982-10-14 00:00:00,17.7,125.0,True
981,115.0,1982,10,14,6,1982-10-14 06:00:00,17.6,123.5,True
981,105.0,1982,10,14,12,1982-10-14 12:00:00,17.3,122.2,True
981,80.0,1982,10,14,18,1982-10-14 18:00:00,17.4,120.9,True
983,40.0,1982,10,16,12,1982-10-16 12:00:00,15.0,149.6,True
983,40.0,1982,10,16,18,1982-10-16 18:00:00,15.7,148.8,True
983,45.0,1982,10,17,0,1982-10-17 00:00:00,16.2,147.9,True
983,45.0,1982,10,17,6,1982-10-17 06:00:00,16.4,147.2,True
983,50.0,1982,10,17,12,1982-10-17 12:00:00,16.7,146.5,True
983,55.0,1982,10,17,18,1982-10-17 18:00:00,16.9,146.0,True
983,60.0,1982,10,18,0,1982-10-18 00:00:00,17.1,145.3,True
983,60.0,1982,10,18,6,1982-10-18 06:00:00,17.2,144.7,True
983,65.0,1982,10,18,12,1982-10-18 12:00:00,17.6,144.2,True
983,70.0,1982,10,18,18,1982-10-18 18:00:00,18.2,143.8,True
983,75.0,1982,10,19,0,1982-10-19 00:00:00,19.0,143.6,True
983,80.0,1982,10,19,6,1982-10-19 06:00:00,19.9,143.4,True
983,85.0,1982,10,19,12,1982-10-19 12:00:00,21.0,143.3,True
983,90.0,1982,10,19,18,1982-10-19 18:00:00,22.0,143.4,True
983,95.0,1982,10,20,0,1982-10-20 00:00:00,23.3,143.9,True
983,100.0,1982,10,20,6,1982-10-20 06:00:00,24.6,144.8,True
983,105.0,1982,10,20,12,1982-10-20 12:00:00,25.8,145.9,True
983,105.0,1982,10,20,18,1982-10-20 18:00:00,27.3,147.1,True
983,100.0,1982,10,21,0,1982-10-21 00:00:00,28.8,148.9,True
984,35.0,1982,12,2,18,1982-12-02 18:00:00,13.0,135.9,True
984,45.0,1982,12,3,0,1982-12-03 00:00:00,13.8,134.7,True
984,50.0,1982,12,3,6,1982-12-03 06:00:00,14.3,133.1,True
984,50.0,1982,12,3,12,1982-12-03 12:00:00,15.0,132.2,True
984,55.0,1982,12,3,18,1982-12-03 18:00:00,15.3,131.6,True
984,55.0,1982,12,4,0,1982-12-04 00:00:00,15.5,131.2,True
984,60.0,1982,12,4,6,1982-12-04 06:00:00,15.7,130.6,True
984,65.0,1982,12,4,12,1982-12-04 12:00:00,15.9,130.1,True
984,70.0,1982,12,4,18,1982-12-04 18:00:00,15.9,129.7,True
984,80.0,1982,12,5,0,1982-12-05 00:00:00,16.2,129.5,True
984,75.0,1982,12,5,6,1982-12-05 06:00:00,16.3,129.4,True
984,65.0,1982,12,5,12,1982-12-05 12:00:00,16.8,129.1,True
984,60.0,1982,12,5,18,1982-12-05 18:00:00,16.8,129.8,True
984,55.0,1982,12,6,0,1982-12-06 00:00:00,16.0,129.3,True
984,50.0,1982,12,6,6,1982-12-06 06:00:00,15.2,128.3,True
984,50.0,1982,12,6,12,1982-12-06 12:00:00,14.5,127.3,True
984,60.0,1982,12,6,18,1982-12-06 18:00:00,14.0,126.5,True
984,70.0,1982,12,7,0,1982-12-07 00:00:00,13.2,125.3,True
985,55.0,1982,12,8,6,1982-12-08 06:00:00,13.2,124.2,True
985,55.0,1982,12,8,12,1982-12-08 12:00:00,13.8,123.3,True
985,60.0,1982,12,8,18,1982-12-08 18:00:00,14.5,122.4,True
985,65.0,1982,12,9,0,1982-12-09 00:00:00,15.0,122.0,True
985,65.0,1982,12,9,6,1982-12-09 06:00:00,15.8,121.8,True
985,60.0,1982,12,9,12,1982-12-09 12:00:00,16.5,122.2,True
985,50.0,1982,12,9,18,1982-12-09 18:00:00,17.3,122.5,True
985,40.0,1982,12,10,0,1982-12-10 00:00:00,18.0,122.5,True
985,30.0,1982,12,10,6,1982-12-10 06:00:00,18.5,122.5,True
985,25.0,1982,12,10,12,1982-12-10 12:00:00,19.2,122.3,True
985,25.0,1982,12,10,18,1982-12-10 18:00:00,19.9,122.3,True
987,30.0,1983,7,10,6,1983-07-10 06:00:00,13.3,121.6,True
987,30.0,1983,7,10,12,1983-07-10 12:00:00,13.6,120.2,True
988,80.0,1983,7,14,6,1983-07-14 06:00:00,13.0,124.5,True
988,80.0,1983,7,14,12,1983-07-14 12:00:00,13.3,123.4,True
988,75.0,1983,7,14,18,1983-07-14 18:00:00,13.8,122.3,True
988,70.0,1983,7,15,0,1983-07-15 00:00:00,14.2,121.4,True
988,60.0,1983,7,15,6,1983-07-15 06:00:00,14.7,120.4,True
989,25.0,1983,7,21,18,1983-07-21 18:00:00,13.0,135.8,True
989,25.0,1983,7,22,0,1983-07-22 00:00:00,14.0,134.9,True
989,30.0,1983,7,22,6,1983-07-22 06:00:00,14.7,133.9,True
989,40.0,1983,7,22,12,1983-07-22 12:00:00,15.4,132.8,True
989,50.0,1983,7,22,18,1983-07-22 18:00:00,16.1,131.6,True
989,55.0,1983,7,23,0,1983-07-23 00:00:00,16.8,130.2,True
989,65.0,1983,7,23,6,1983-07-23 06:00:00,17.4,128.8,True
989,80.0,1983,7,23,12,1983-07-23 12:00:00,18.2,127.6,True
989,100.0,1983,7,23,18,1983-07-23 18:00:00,18.8,126.1,True
989,120.0,1983,7,24,0,1983-07-24 00:00:00,19.3,124.7,True
989,135.0,1983,7,24,6,1983-07-24 06:00:00,19.8,123.2,True
989,120.0,1983,7,24,12,1983-07-24 12:00:00,20.4,121.8,True
989,110.0,1983,7,24,18,1983-07-24 18:00:00,21.3,120.5,True
990,75.0,1983,8,7,6,1983-08-07 06:00:00,13.6,134.7,True
990,90.0,1983,8,7,12,1983-08-07 12:00:00,14.4,133.9,True
990,115.0,1983,8,7,18,1983-08-07 18:00:00,15.0,133.5,True
990,130.0,1983,8,8,0,1983-08-08 00:00:00,15.8,132.8,True
990,135.0,1983,8,8,6,1983-08-08 06:00:00,16.3,132.4,True
990,140.0,1983,8,8,12,1983-08-08 12:00:00,17.1,132.0,True
990,145.0,1983,8,8,18,1983-08-08 18:00:00,17.4,131.4,True
990,145.0,1983,8,9,0,1983-08-09 00:00:00,17.8,130.8,True
990,135.0,1983,8,9,6,1983-08-09 06:00:00,18.1,130.7,True
990,125.0,1983,8,9,12,1983-08-09 12:00:00,18.7,130.3,True
990,120.0,1983,8,9,18,1983-08-09 18:00:00,18.9,130.4,True
990,120.0,1983,8,10,0,1983-08-10 00:00:00,19.2,130.4,True
990,120.0,1983,8,10,6,1983-08-10 06:00:00,19.5,130.4,True
990,115.0,1983,8,10,12,1983-08-10 12:00:00,19.9,130.5,True
990,110.0,1983,8,10,18,1983-08-10 18:00:00,20.1,130.5,True
990,110.0,1983,8,11,0,1983-08-11 00:00:00,20.6,130.7,True
990,115.0,1983,8,11,6,1983-08-11 06:00:00,21.2,130.8,True
990,120.0,1983,8,11,12,1983-08-11 12:00:00,21.6,130.7,True
990,120.0,1983,8,11,18,1983-08-11 18:00:00,22.0,130.6,True
990,120.0,1983,8,12,0,1983-08-12 00:00:00,22.5,130.7,True
990,120.0,1983,8,12,6,1983-08-12 06:00:00,22.9,130.8,True
990,125.0,1983,8,12,12,1983-08-12 12:00:00,23.4,131.2,True
990,120.0,1983,8,12,18,1983-08-12 18:00:00,23.9,131.5,True
990,115.0,1983,8,13,0,1983-08-13 00:00:00,24.6,131.8,True
990,110.0,1983,8,13,6,1983-08-13 06:00:00,24.9,132.2,True
990,105.0,1983,8,13,12,1983-08-13 12:00:00,25.4,132.6,True
990,105.0,1983,8,13,18,1983-08-13 18:00:00,26.1,133.0,True
990,110.0,1983,8,14,0,1983-08-14 00:00:00,26.6,133.3,True
990,100.0,1983,8,14,6,1983-08-14 06:00:00,27.2,133.5,True
990,100.0,1983,8,14,12,1983-08-14 12:00:00,27.6,133.5,True
990,95.0,1983,8,14,18,1983-08-14 18:00:00,28.1,133.5,True
990,90.0,1983,8,15,0,1983-08-15 00:00:00,28.5,133.6,True
990,85.0,1983,8,15,6,1983-08-15 06:00:00,29.1,134.1,True
990,85.0,1983,8,15,12,1983-08-15 12:00:00,29.5,134.3,True
990,80.0,1983,8,15,18,1983-08-15 18:00:00,30.0,134.8,True
995,85.0,1983,9,4,6,1983-09-04 06:00:00,13.0,130.7,True
995,90.0,1983,9,4,12,1983-09-04 12:00:00,13.7,129.6,True
995,95.0,1983,9,4,18,1983-09-04 18:00:00,14.4,128.8,True
995,95.0,1983,9,5,0,1983-09-05 00:00:00,15.0,128.0,True
995,95.0,1983,9,5,6,1983-09-05 06:00:00,15.9,126.9,True
995,95.0,1983,9,5,12,1983-09-05 12:00:00,16.8,125.8,True
995,100.0,1983,9,5,18,1983-09-05 18:00:00,17.2,125.1,True
995,120.0,1983,9,6,0,1983-09-06 00:00:00,17.8,124.1,True
995,125.0,1983,9,6,6,1983-09-06 06:00:00,18.3,123.2,True
995,120.0,1983,9,6,12,1983-09-06 12:00:00,18.7,122.2,True
995,100.0,1983,9,6,18,1983-09-06 18:00:00,19.0,121.2,True
995,90.0,1983,9,7,0,1983-09-07 00:00:00,19.3,120.2,True
996,60.0,1983,9,21,12,1983-09-21 12:00:00,13.7,139.9,True
996,65.0,1983,9,21,18,1983-09-21 18:00:00,14.4,138.9,True
996,65.0,1983,9,22,0,1983-09-22 00:00:00,15.2,137.9,True
996,95.0,1983,9,22,6,1983-09-22 06:00:00,16.2,136.9,True
996,120.0,1983,9,22,12,1983-09-22 12:00:00,17.2,136.0,True
996,140.0,1983,9,22,18,1983-09-22 18:00:00,18.2,134.7,True
996,150.0,1983,9,23,0,1983-09-23 00:00:00,18.6,133.5,True
996,145.0,1983,9,23,6,1983-09-23 06:00:00,19.1,132.4,True
996,140.0,1983,9,23,12,1983-09-23 12:00:00,19.8,131.8,True
996,130.0,1983,9,23,18,1983-09-23 18:00:00,20.3,131.1,True
996,130.0,1983,9,24,0,1983-09-24 00:00:00,20.8,130.2,True
996,125.0,1983,9,24,6,1983-09-24 06:00:00,21.5,129.6,True
996,120.0,1983,9,24,12,1983-09-24 12:00:00,22.2,128.5,True
996,120.0,1983,9,24,18,1983-09-24 18:00:00,23.0,128.0,True
996,120.0,1983,9,25,0,1983-09-25 00:00:00,23.8,127.3,True
996,125.0,1983,9,25,6,1983-09-25 06:00:00,24.3,126.9,True
996,120.0,1983,9,25,12,1983-09-25 12:00:00,24.9,126.3,True
996,120.0,1983,9,25,18,1983-09-25 18:00:00,25.8,125.8,True
996,115.0,1983,9,26,0,1983-09-26 00:00:00,26.8,125.0,True
996,115.0,1983,9,26,6,1983-09-26 06:00:00,27.7,124.3,True
996,110.0,1983,9,26,12,1983-09-26 12:00:00,28.2,124.0,True
996,105.0,1983,9,26,18,1983-09-26 18:00:00,29.1,123.9,True
996,95.0,1983,9,27,0,1983-09-27 00:00:00,29.6,124.0,True
999,20.0,1983,10,6,12,1983-10-06 12:00:00,17.0,146.4,True
999,20.0,1983,10,6,18,1983-10-06 18:00:00,17.4,145.1,True
999,20.0,1983,10,7,0,1983-10-07 00:00:00,17.9,143.9,True
999,25.0,1983,10,7,6,1983-10-07 06:00:00,18.0,142.9,True
999,25.0,1983,10,7,12,1983-10-07 12:00:00,18.4,141.9,True
999,30.0,1983,10,7,18,1983-10-07 18:00:00,19.0,139.9,True
999,40.0,1983,10,8,0,1983-10-08 00:00:00,20.0,137.9,True
999,40.0,1983,10,8,6,1983-10-08 06:00:00,20.8,136.4,True
999,50.0,1983,10,8,12,1983-10-08 12:00:00,21.4,134.8,True
999,55.0,1983,10,8,18,1983-10-08 18:00:00,22.3,133.2,True
999,55.0,1983,10,9,0,1983-10-09 00:00:00,23.6,132.1,True
999,60.0,1983,10,9,6,1983-10-09 06:00:00,24.8,131.8,True
999,60.0,1983,10,9,12,1983-10-09 12:00:00,26.1,132.2,True
999,60.0,1983,10,9,18,1983-10-09 18:00:00,27.4,132.8,True
999,65.0,1983,10,10,0,1983-10-10 00:00:00,28.8,133.2,True
1000,30.0,1983,10,10,0,1983-10-10 00:00:00,13.2,126.3,True
1000,30.0,1983,10,10,6,1983-10-10 06:00:00,14.0,125.1,True
1000,30.0,1983,10,10,12,1983-10-10 12:00:00,14.9,123.5,True
1000,30.0,1983,10,10,18,1983-10-10 18:00:00,15.6,122.1,True
1000,30.0,1983,10,11,0,1983-10-11 00:00:00,16.2,120.9,True
1003,45.0,1983,11,1,18,1983-11-01 18:00:00,13.6,141.1,True
1003,50.0,1983,11,2,0,1983-11-02 00:00:00,14.5,140.6,True
1003,65.0,1983,11,2,6,1983-11-02 06:00:00,15.3,140.2,True
1003,70.0,1983,11,2,12,1983-11-02 12:00:00,16.2,140.2,True
1003,75.0,1983,11,2,18,1983-11-02 18:00:00,16.6,139.7,True
1003,80.0,1983,11,3,0,1983-11-03 00:00:00,17.0,139.1,True
1003,90.0,1983,11,3,6,1983-11-03 06:00:00,17.3,138.3,True
1003,105.0,1983,11,3,12,1983-11-03 12:00:00,17.6,137.5,True
1003,130.0,1983,11,3,18,1983-11-03 18:00:00,17.9,136.5,True
1003,140.0,1983,11,4,0,1983-11-04 00:00:00,18.2,135.3,True
1003,145.0,1983,11,4,6,1983-11-04 06:00:00,18.3,134.6,True
1003,140.0,1983,11,4,12,1983-11-04 12:00:00,18.7,134.2,True
1003,135.0,1983,11,4,18,1983-11-04 18:00:00,19.2,133.8,True
1003,130.0,1983,11,5,0,1983-11-05 00:00:00,19.8,133.6,True
1003,130.0,1983,11,5,6,1983-11-05 06:00:00,20.3,133.6,True
1003,125.0,1983,11,5,12,1983-11-05 12:00:00,21.2,133.9,True
1003,120.0,1983,11,5,18,1983-11-05 18:00:00,21.8,134.5,True
1003,120.0,1983,11,6,0,1983-11-06 00:00:00,22.7,135.4,True
1003,115.0,1983,11,6,6,1983-11-06 06:00:00,23.9,137.6,True
1003,115.0,1983,11,6,12,1983-11-06 12:00:00,25.4,139.9,True
1003,100.0,1983,11,6,18,1983-11-06 18:00:00,27.9,143.6,True
1005,20.0,1983,11,14,12,1983-11-14 12:00:00,13.8,147.2,True
1005,20.0,1983,11,14,18,1983-11-14 18:00:00,13.3,146.4,True
1005,40.0,1983,11,18,6,1983-11-18 06:00:00,13.0,129.7,True
